postal_code,Years,useful,funny,cool,Price,use_change,fun_change,coo_change,pri_change,use_median,fun_median,coo_median,pri_median,use_std,fun_std,coo_std,pri_std,stars_1,stars_2,stars_3,stars_4,stars_5,Star1_change,Star2_change,Star3_change,Star4_change,Star5_change,stars,sta_median,sta_std,reviews_perc,prev_stars,Star_change,NumBsqft_Rev,Bsqft_change,MedPrice_sqft(t),MedPrice_sqft_tminus1,MedPrice_sqft_tminus2,MedPrice_sqft_tplus1
15120,2015,0.928927681,0.286783042,0.572319202,1.84375,0.160628178,0.398067332,0.627532731,0.015098315,0,0,0,2,2.201732628,1.061198472,1.779444809,0.757508348,0.165835411,0.117206983,0.164588529,0.266832918,0.28553616,0.331560804,0.207453065,-0.001496259,-0.122344741,-0.077498561,3.389027431,4,1.428540651,0.020610609,3.576923077,-0.052529965,170.6382979,7.911111111,53.5,52,49,56.5
15120,2016,0.737094838,0.297719088,0.620648259,1.837606838,-0.206509987,0.038133514,0.084444235,-0.003331885,0,0,0,2,2.297423246,1.224826158,2.139971258,0.730579186,0.207683073,0.079231693,0.157262905,0.25090036,0.304921969,0.252344547,-0.324001941,-0.044508713,-0.059709865,0.067892659,3.366146459,4,1.499729675,0.018947321,3.389027431,-0.006751486,177.2340426,0.038653367,56.5,53.5,52,57
15122,2008,2.5,1.666666667,2.166666667,2.166666667,0,0,0,0,2,0.5,1.5,2,2.167948339,2.422120283,2.786873995,0.752772653,0,0,0.166666667,0.166666667,0.666666667,0,0,0,0,0,4.5,5,0.836660027,0.003183024,3.666666667,0.227272727,0.396825397,0,68.5,70,67,66
15122,2009,1.047619048,0.285714286,0.285714286,2,-0.580952381,-0.828571429,-0.868131868,-0.076923077,1,0,0,2,1.023532631,0.717137166,0.560611911,0.666666667,0,0.095238095,0.19047619,0.19047619,0.523809524,0,0,0.142857143,0.142857143,-0.214285714,4.142857143,5,1.062342425,0.005805917,4.5,-0.079365079,0.714285714,0.8,66,68.5,70,66
15122,2010,1.954545455,0.909090909,0.636363636,2.083333333,0.865702479,2.181818182,1.227272727,0.041666667,1,0,0,2,1.914288945,1.570838142,1.432462234,0.668557923,0.181818182,0.045454545,0.181818182,0.318181818,0.272727273,0,-0.522727273,-0.045454545,0.670454545,-0.479338843,3.454545455,4,1.438493681,0.003505976,4.142857143,-0.166144201,0.793650794,0.111111111,66,66,68.5,66
15122,2011,1.395833333,0.9375,1.041666667,1.75862069,-0.285852713,0.03125,0.636904762,-0.155862069,1,0,1,2,1.483807399,1.655503395,1.458042018,0.689470419,0.125,0.0625,0.25,0.208333333,0.354166667,-0.3125,0.375,0.375,-0.345238095,0.298611111,3.604166667,4,1.364279614,0.004113463,3.454545455,0.043311404,2.063492063,1.6,66,66,66,66
15122,2012,1.411764706,0.705882353,0.741176471,1.813953488,0.011413521,-0.247058824,-0.288470588,0.031463748,1,0,0,2,2.210872041,1.962891025,1.787209458,0.627003985,0.247058824,0.094117647,0.164705882,0.211764706,0.282352941,0.976470588,0.505882353,-0.341176471,0.016470588,-0.202768166,3.188235294,3,1.554518128,0.00508434,3.604166667,-0.115402924,3.333333333,0.615384615,66,66,66,68
15122,2013,1.771186441,1.059322034,1.169491525,1.8,0.254590395,0.500706215,0.577885391,-0.007692308,1,0,0,2,2.844731273,2.485143456,2.586305436,0.620632891,0.161016949,0.127118644,0.101694915,0.254237288,0.355932203,-0.34826473,0.350635593,-0.382566586,0.200564972,0.26059322,3.516949153,4,1.483430137,0.005606766,3.188235294,0.103102133,4.047619048,0.214285714,68,66,66,67
15122,2014,1.363636364,0.581818182,0.751515152,1.85,-0.230100043,-0.450763636,-0.357400088,0.027777778,1,0,0,2,2.314036988,1.838188156,2.12248721,0.605763281,0.212121212,0.066666667,0.187878788,0.236363636,0.296969697,0.31738437,-0.475555556,0.847474747,-0.07030303,-0.165656566,3.339393939,4,1.495917084,0.005726582,3.516949153,-0.050485579,4.603174603,0.137254902,67,68,66,68
15122,2015,1.1,0.426086957,0.652173913,1.777777778,-0.193333333,-0.267663043,-0.132187938,-0.039039039,0,0,0,2,2.194375502,1.274957792,1.632334189,0.586760556,0.22173913,0.108695652,0.130434783,0.226086957,0.313043478,0.045341615,0.630434783,-0.305750351,-0.043478261,0.054125998,3.3,4,1.547360056,0.005910773,3.339393939,-0.011796733,18.25396825,2.965517241,68,67,68,72.5
15122,2016,1.040752351,0.36677116,0.689655172,1.858974359,-0.053861499,-0.139210543,0.057471264,0.045673077,0,0,0,2,2.430460667,1.500615989,2.254468562,0.678507893,0.253918495,0.094043887,0.156739812,0.175548589,0.319749216,0.145122626,-0.134796238,0.201671891,-0.223535086,0.021421108,3.213166144,3,1.589573637,0.007255937,3.3,-0.02631329,25.31746032,0.386956522,72.5,68,67,74
15126,2010,1,0,0,1,0,0,0,0,1,0,0,1,1.414213562,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0.000318725,4,0.25,0.090497738,0,92,91,92,93
15126,2011,1.666666667,0.666666667,0.333333333,1.5,0.666666667,0,0,0.5,1,0.5,0,1.5,1.505545305,0.816496581,0.516397779,0.707106781,0.166666667,0.166666667,0.166666667,0.166666667,0.333333333,0,0,0,0,-0.666666667,3.333333333,3.5,1.632993162,0.000514183,5,-0.333333333,0.180995475,1,93,92,91,91
15126,2012,0.4,0,0.2,1.5,-0.76,-1,-0.4,0,0,0,0,1.5,0.547722558,0,0.447213595,0.577350269,0,0.2,0.2,0.4,0.2,-1,0.2,0.2,1.4,-0.4,3.6,4,1.140175425,0.000299079,3.333333333,0.08,0.226244344,0.25,91,93,92,94.5
15126,2013,0.375,0,0.1875,1.666666667,-0.0625,0,-0.0625,0.111111111,0,0,0,2,1.024695077,0,0.543905629,0.516397779,0,0.125,0.0625,0.4375,0.375,0,-0.375,-0.6875,0.09375,0.875,4.0625,4,0.997914492,0.000760239,3.6,0.128472222,0.316742081,0.4,94.5,91,93,99
15126,2014,0.272727273,0.227272727,0.227272727,1.428571429,-0.272727273,0,0.212121212,-0.142857143,0,0,0,1,0.702500173,0.528413455,0.611930449,0.534522484,0.090909091,0.045454545,0.045454545,0.363636364,0.454545455,0,-0.636363636,-0.272727273,-0.168831169,0.212121212,4.045454545,4,1.252702706,0.000763544,4.0625,-0.004195804,0.407239819,0.285714286,99,94.5,91,104.5
15126,2015,0.411764706,0.117647059,0.147058824,1.666666667,0.509803922,-0.482352941,-0.352941176,0.166666667,0,0,0,2,0.656789577,0.409338408,0.359490628,0.492365964,0.205882353,0.088235294,0,0.147058824,0.558823529,1.264705882,0.941176471,-1,-0.595588235,0.229411765,3.764705882,5,1.670761458,0.000873766,4.045454545,-0.069398546,1.538461538,2.777777778,104.5,99,94.5,112.5
15126,2016,0.260869565,0.108695652,0.173913043,1.636363636,-0.366459627,-0.076086957,0.182608696,-0.018181818,0,0,0,2,0.534780645,0.378785244,0.569769849,0.504524979,0.173913043,0.02173913,0.108695652,0.217391304,0.47826087,-0.155279503,-0.753623188,0,0.47826087,-0.14416476,3.804347826,4,1.499919483,0.001046311,3.764705882,0.010529891,2.081447964,0.352941176,112.5,104.5,99,114.5
15129,2011,2.25,0.25,0.25,2,0,0,0,0,1.5,0,0,2,2.62995564,0.5,0.5,1,0,0,0.25,0.75,0,0,0,0,0,0,3.75,4,0.5,0.000342789,4,-0.0625,0.37037037,0,97,95,91,95
15129,2012,0.625,0.125,0.125,1.8,-0.722222222,-0.5,-0.5,-0.1,0,0,0,2,0.916125381,0.353553391,0.353553391,0.447213595,0,0,0,0.125,0.875,0,0,-1,-0.833333333,0,4.875,5,0.353553391,0.000478526,3.75,0.3,0.617283951,0.666666667,95,97,95,98.5
15129,2013,0.115384615,0.038461538,0.038461538,2.142857143,-0.815384615,-0.692307692,-0.692307692,0.19047619,0,0,0,2,0.325812594,0.196116135,0.196116135,0.377964473,0,0.038461538,0.192307692,0.307692308,0.461538462,0,0,0,1.461538462,-0.472527473,4.192307692,4,0.895286804,0.001235389,4.875,-0.140039448,0.864197531,0.4,98.5,95,97,102
15129,2014,1.023255814,0.418604651,0.441860465,2.083333333,7.868217054,9.88372093,10.48837209,-0.027777778,0,0,0,2,2.345089826,1.577106424,1.842647236,0.514928651,0.279069767,0.11627907,0.046511628,0.162790698,0.395348837,0,2.023255814,-0.758139535,-0.470930233,-0.143410853,3.279069767,4,1.722755011,0.001492382,4.192307692,-0.217836569,1.358024691,0.571428571,102,98.5,95,108.5
15129,2015,1.409090909,0.477272727,0.613636364,1.916666667,0.377066116,0.140151515,0.388755981,-0.08,0,0,0,2,3.120213035,1.389137868,2.158982416,0.514928651,0.272727273,0.068181818,0.136363636,0.113636364,0.409090909,-0.022727273,-0.413636364,1.931818182,-0.301948052,0.034759358,3.318181818,4,1.695036904,0.001130757,3.279069767,0.011927789,5.432098765,3,108.5,102,98.5,116.5
15129,2016,0.411764706,0.098039216,0.098039216,1.846153846,-0.707779886,-0.7945845,-0.840232389,-0.036789298,0,0,0,2,0.920357987,0.360826937,0.360826937,0.554700196,0.274509804,0.117647059,0.117647059,0.254901961,0.235294118,0.006535948,0.725490196,-0.137254902,1.243137255,-0.424836601,3.058823529,3,1.567313175,0.00116004,3.318181818,-0.078162772,6.296296296,0.159090909,116.5,108.5,102,117.5
15131,2010,1.857142857,0.142857143,0.142857143,2.2,0,0,0,0,1,0,0,2,1.214985793,0.377964473,0.377964473,0.447213595,0,0.142857143,0.142857143,0.571428571,0.142857143,0,0,0,0,0,3.714285714,4,0.951189731,0.001115538,4,-0.071428571,0.821917808,0,70,70,70,69.5
15131,2011,0.6,0.1,0.2,2.166666667,-0.676923077,-0.3,0.4,-0.015151515,0,0,0,2,0.843274043,0.316227766,0.421637021,0.40824829,0.2,0,0.2,0.4,0.2,0,-1,0.4,-0.3,0.4,3.4,4,1.429840706,0.000856971,3.714285714,-0.084615385,0.95890411,0.166666667,69.5,70,70,67
15131,2012,2,0,0.3,2,2.333333333,-1,0.5,-0.076923077,1,0,0,2,2.905932629,0,0.483045892,0.707106781,0.2,0,0.1,0.4,0.3,0,0,-0.5,0,0.5,3.6,4,1.505545305,0.000598158,3.4,0.058823529,0.684931507,-0.285714286,67,69.5,70,67
15131,2013,0.52173913,0.260869565,0.086956522,2,-0.739130435,0,-0.710144928,0,0,0,0,2,0.994053466,0.864312197,0.288104066,0.471404521,0.260869565,0.173913043,0.086956522,0.260869565,0.217391304,0.304347826,0,-0.130434783,-0.347826087,-0.275362319,3,3,1.566698904,0.001092844,3.6,-0.166666667,1.643835616,1.4,67,67,69.5,69.5
15131,2014,0.558823529,0.147058824,0.088235294,1.933333333,0.071078431,-0.43627451,0.014705882,-0.033333333,0,0,0,2,0.990597508,0.359490628,0.287902241,0.457737708,0.088235294,0.147058824,0.147058824,0.264705882,0.352941176,-0.661764706,-0.154411765,0.691176471,0.014705882,0.623529412,3.647058824,4,1.345753207,0.001180023,3,0.215686275,2.191780822,0.333333333,69.5,67,67,73
15131,2015,0.275362319,0.086956522,0.057971014,2,-0.507246377,-0.408695652,-0.342995169,0.034482759,0,0,0,2,0.565790908,0.283835621,0.235400658,0.471404521,0.101449275,0.173913043,0.15942029,0.188405797,0.376811594,0.149758454,0.182608696,0.084057971,-0.288244767,0.06763285,3.565217391,4,1.408777744,0.001773232,3.647058824,-0.022440393,9.452054795,3.3125,73,69.5,67,76
15131,2016,0.15625,0.03125,0.03125,1.888888889,-0.432565789,-0.640625,-0.4609375,-0.055555556,0,0,0,2,0.510796142,0.175368094,0.25,0.471404521,0.15625,0.09375,0.125,0.25,0.375,0.540178571,-0.4609375,-0.215909091,0.326923077,-0.004807692,3.59375,4,1.46622017,0.001455737,3.565217391,0.008003049,8.767123288,-0.072463768,76,73,69.5,79.5
15132,2011,0.666666667,0,0.333333333,2,0,0,0,0,1,0,0,2,0.577350269,0,0.577350269,0,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,4,4,1,0.000257091,4.333333333,-0.076923077,0.350877193,0,33.5,34,34,33
15132,2012,2.235294118,1.823529412,1.823529412,1.875,2.352941176,0,4.470588235,-0.0625,1,0,0,2,3.89758598,3.432114766,3.762234943,0.640869944,0.117647059,0.058823529,0.117647059,0.176470588,0.529411765,0,0,-0.647058824,-0.470588235,0.588235294,3.941176471,5,1.434860108,0.001016868,4,-0.014705882,1.929824561,4.5,33,33.5,34,33
15132,2013,0.875,0.166666667,0.125,1.888888889,-0.608552632,-0.908602151,-0.931451613,0.007407407,1,0,0,2,1.295896534,0.380693494,0.337831962,0.333333333,0.25,0.041666667,0.083333333,0.208333333,0.416666667,1.125,-0.291666667,-0.291666667,0.180555556,-0.212962963,3.5,4,1.668115312,0.001140359,3.941176471,-0.111940299,2.105263158,0.090909091,33,33,33.5,34
15132,2014,0.939393939,0.303030303,0.393939394,1.846153846,0.073593074,0.818181818,2.151515152,-0.022624434,0,0,0,2,2.221196101,1.402784028,1.919299904,0.375533808,0.121212121,0.181818182,0.090909091,0.181818182,0.424242424,-0.515151515,3.363636364,0.090909091,-0.127272727,0.018181818,3.606060606,4,1.498736842,0.001145316,3.5,0.03030303,2.631578947,0.25,34,33,33,35
15132,2015,0.245283019,0.075471698,0.018867925,1.833333333,-0.73889227,-0.750943396,-0.952104499,-0.006944444,0,0,0,2,0.476592891,0.384760495,0.137360564,0.707106781,0.132075472,0.094339623,0.094339623,0.20754717,0.471698113,0.089622642,-0.481132075,0.037735849,0.141509434,0.111859838,3.79245283,4,1.459168501,0.001362048,3.606060606,0.0516886,9.298245614,2.533333333,35,34,33,37.5
15132,2016,0.387755102,0.102040816,0.367346939,1.941176471,0.580847724,0.352040816,18.46938776,0.058823529,0,0,0,2,1.741842015,0.467479855,1.536959628,0.747545002,0.12244898,0.06122449,0.081632653,0.163265306,0.571428571,-0.072886297,-0.351020408,-0.134693878,-0.213358071,0.211428571,4,5,1.428869017,0.001114548,3.79245283,0.054726368,8.596491228,-0.075471698,37.5,35,34,38.5
15133,2013,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4.75E-05,5,-0.8,0.333333333,0,50,51.5,54,52.5
15133,2014,0.25,0.5,0,2,-0.75,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0.5,0.5,-1,0,0,0,0,4.5,4.5,0.577350269,0.000138826,1,3.5,0.666666667,1,52.5,50,51.5,53.5
15133,2015,0.25,0,0,2,0,-1,0,0,0,0,0,2,0.5,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,-0.5,-0.5,3.5,3.5,1.290994449,0.000102796,4.5,-0.222222222,1.333333333,1,53.5,52.5,50,59
15133,2016,0,0,0,2,-1,0,0,0,0,0,0,2,0,0,0,0,0.25,0,0,0,0.75,0,-1,-1,-1,2,4,5,2,9.10E-05,3.5,0.142857143,1.333333333,0,59,53.5,52.5,60
15135,2014,0,0,0.2,2,0,0,0,0,0,0,0,2,0,0,0.447213595,1,0,0.2,0.4,0.2,0.2,0,0,0,0,0,3.4,3,1.140175425,0.000173533,3.2,0.0625,0.714285714,0,76.5,75,75,80
15135,2015,1,0,0.333333333,1.666666667,0,0,0.666666667,-0.166666667,0,0,0,1,1.732050808,0,0.577350269,1.154700538,0.333333333,0,0,0.333333333,0.333333333,0,-1,-1,0.666666667,0.666666667,3.333333333,4,2.081665999,7.71E-05,3.4,-0.019607843,0.714285714,0,80,76.5,75,83
15135,2016,0.333333333,0,0,1,-0.666666667,0,-1,-0.4,0,0,0,1,0.516397779,0,0,0,0,0,0,0.666666667,0.333333333,-1,0,0,1,0,4.333333333,4,0.516397779,0.000136475,3.333333333,0.3,1.428571429,1,83,80,76.5,87.5
15136,2011,2.269230769,1.423076923,1.653846154,1.785714286,0,0,0,0,1,0,0,2,3.066694537,2.59496554,2.77044845,0.425815314,0.038461538,0.076923077,0.115384615,0.461538462,0.307692308,0,0,0,0,0,3.923076923,4,1.055389101,0.002228126,3.727272727,0.052532833,1.351351351,0,69.5,70,68,69
15136,2012,1.254237288,0.389830508,0.677966102,1.8,-0.447285263,-0.726065048,-0.590067008,0.008,0,0,0,2,2.43249,1.474109306,2.270049961,0.410391341,0.118644068,0.101694915,0.152542373,0.288135593,0.338983051,2.084745763,0.322033898,0.322033898,-0.375706215,0.101694915,3.627118644,4,1.363290961,0.00352913,3.923076923,-0.075440346,1.891891892,0.4,69,69.5,70,70
15136,2013,0.780821918,0.232876712,0.273972603,1.903225806,-0.377452795,-0.402620608,-0.595890411,0.05734767,0,0,0,2,1.335899357,0.93571939,1.030914831,0.396218686,0.136986301,0.150684932,0.191780822,0.123287671,0.397260274,0.154598826,0.48173516,0.257229833,-0.572119259,0.171917808,3.493150685,4,1.482521198,0.003468593,3.627118644,-0.036935092,2.882882883,0.523809524,70,69,69.5,70
15136,2014,0.797979798,0.141414141,0.222222222,1.820512821,0.021974127,-0.39275104,-0.188888889,-0.043459365,0,0,0,2,1.32464703,0.428811861,0.789672569,0.506369684,0.080808081,0.080808081,0.060606061,0.181818182,0.595959596,-0.41010101,-0.463728191,-0.683982684,0.474747475,0.500174155,4.131313131,5,1.30654916,0.003435949,3.493150685,0.182689642,3.513513514,0.21875,70,70,69,75
15136,2015,0.622093023,0.139534884,0.197674419,1.816326531,-0.220415072,-0.013289037,-0.110465116,-0.002299511,0,0,0,2,1.00999695,0.436969647,0.617858354,0.565444861,0.13372093,0.075581395,0.087209302,0.197674419,0.505813953,0.654796512,-0.064680233,0.438953488,0.087209302,-0.151261332,3.86627907,5,1.446763718,0.00442023,4.131313131,-0.064152499,15.4954955,3.41025641,75,70,70,86
15136,2016,0.457831325,0.076305221,0.281124498,1.8,-0.264046842,-0.453145917,0.422159225,-0.008988764,0,0,0,2,1.173991037,0.367808466,1.012664334,0.523520844,0.140562249,0.0562249,0.120481928,0.204819277,0.477911647,0.051161166,-0.256101328,0.381526104,0.036144578,-0.055163181,3.823293173,4,1.437157953,0.005663725,3.86627907,-0.011118157,22.43243243,0.447674419,86,75,70,88.5
15137,2011,3.25,1.416666667,0.416666667,2,0,0,0,0,2,0,0,2,3.768891807,3.175426481,0.900336637,0.632455532,0.166666667,0.166666667,0.166666667,0.416666667,0.083333333,0,0,0,0,0,3.083333333,3.5,1.311372171,0.001028366,4.333333333,-0.288461538,0.909090909,0,58.5,60,61,57
15137,2012,1.380952381,0.238095238,0.095238095,2,-0.575091575,-0.831932773,-0.771428571,0,1,0,0,2,1.532194194,0.624880941,0.300792604,0.5,0.19047619,0.047619048,0.19047619,0.285714286,0.285714286,0.142857143,-0.714285714,0.142857143,-0.314285714,2.428571429,3.428571429,4,1.468721504,0.001256131,3.083333333,0.111969112,1.298701299,0.428571429,57,58.5,60,57
15137,2013,0.444444444,0.333333333,0.222222222,1.7,-0.67816092,0.4,1.333333333,-0.15,0,0,0,2,0.800640769,0.554700196,0.640512615,0.483045892,0.259259259,0.074074074,0.111111111,0.222222222,0.333333333,0.361111111,0.555555556,-0.416666667,-0.222222222,0.166666667,3.296296296,4,1.636478744,0.001282904,3.428571429,-0.038580247,1.558441558,0.2,57,57,58.5,59.5
15137,2014,0.763157895,0.342105263,0.263157895,1.666666667,0.717105263,0.026315789,0.184210526,-0.019607843,0,0,0,2,1.149246769,1.097326377,0.554305532,0.594088526,0.157894737,0.052631579,0.078947368,0.289473684,0.421052632,-0.390977444,-0.289473684,-0.289473684,0.302631579,0.263157895,3.763157895,4,1.45999279,0.001318849,3.296296296,0.14163217,2.467532468,0.583333333,59.5,57,57,59.5
15137,2015,0.583333333,0.083333333,0.383333333,1.703703704,-0.235632184,-0.756410256,0.456666667,0.022222222,0,0,0,2,1.029919639,0.423531027,1.043001969,0.541707756,0.233333333,0.083333333,0.133333333,0.266666667,0.283333333,0.477777778,0.583333333,0.688888889,-0.078787879,-0.327083333,3.283333333,4,1.541424244,0.001541941,3.763157895,-0.127505828,7.792207792,2.157894737,59.5,59.5,57,64
15137,2016,0.62962963,0.209876543,0.358024691,1.793103448,0.079365079,1.518518519,-0.066022544,0.052473763,0,0,0,2,1.654119437,0.918096528,1.425733513,0.675029647,0.197530864,0.160493827,0.098765432,0.197530864,0.345679012,-0.153439153,0.925925926,-0.259259259,-0.259259259,0.220043573,3.333333333,4,1.565247584,0.001842417,3.283333333,0.015228426,10.51948052,0.35,64,59.5,59.5,64
15139,2009,2.2,0.9,1,1.625,0,0,0,0,1,0,0,2,2.82055944,1.449137675,2.160246899,0.51754917,0.1,0,0.3,0.5,0.1,0,0,0,0,0,3.5,4,1.08012345,0.002764722,3.636363636,-0.0375,4.210526316,0,88,89.5,86.5,95.5
15139,2010,0.8,0.1,0.1,1.666666667,-0.636363636,-0.888888889,-0.9,0.025641026,1,0,0,2,0.918936583,0.316227766,0.316227766,0.5,0,0.1,0.2,0.4,0.3,-1,0,-0.333333333,-0.2,2,3.9,4,0.994428926,0.001593625,3.5,0.114285714,4.736842105,0.125,95.5,88,89.5,97
15139,2011,1.44,0.16,0.4,1.823529412,0.8,0.6,3,0.094117647,1,0,0,2,1.459102324,0.618094504,0.857142857,0.635933774,0.14,0.04,0.2,0.24,0.38,0,-0.6,0,-0.4,0.266666667,3.68,4,1.391519504,0.004284857,3.9,-0.056410256,8.947368421,0.888888889,97,95.5,88,95.5
15139,2012,0.956521739,0.434782609,0.5,1.733333333,-0.335748792,1.717391304,0.25,-0.049462366,0,0,0,2,2.250496456,1.392873511,2.105548226,0.457737708,0.065217391,0.152173913,0.108695652,0.347826087,0.326086957,-0.534161491,2.804347826,-0.456521739,0.449275362,-0.14187643,3.717391304,4,1.258977424,0.002751525,3.68,0.010160681,7.894736842,-0.117647059,95.5,97,95.5,100
15139,2013,0.416666667,0.066666667,0.066666667,1.692307692,-0.564393939,-0.846666667,-0.866666667,-0.023668639,0,0,0,2,0.71997332,0.311729276,0.311729276,0.480384461,0.083333333,0.066666667,0.133333333,0.333333333,0.383333333,0.277777778,-0.561904762,0.226666667,-0.041666667,0.175555556,3.866666667,4,1.241468058,0.002850898,3.717391304,0.040155945,7.368421053,-0.066666667,100,95.5,97,102
15139,2014,0.532467532,0.155844156,0.337662338,1.842105263,0.277922078,1.337662338,4.064935065,0.088516746,0,0,0,2,0.994516751,0.488416751,0.867700979,0.602140432,0.051948052,0.038961039,0.12987013,0.285714286,0.493506494,-0.376623377,-0.415584416,-0.025974026,-0.142857143,0.287408244,4.12987013,4,1.11627493,0.002672405,3.866666667,0.068069861,10.52631579,0.428571429,102,100,95.5,104.5
15139,2015,0.508064516,0.161290323,0.459677419,1.8,-0.045830055,0.034946237,0.361352357,-0.022857143,0,0,0,2,1.206324578,0.72568551,1.5163027,0.615587011,0.040322581,0.080645161,0.096774194,0.233870968,0.548387097,-0.223790323,1.069892473,-0.25483871,-0.181451613,0.111205433,4.169354839,5,1.145665385,0.003186678,4.12987013,0.009560763,65.26315789,5.2,104.5,102,100,111
15139,2016,0.795454545,0.278409091,0.517045455,1.608695652,0.565656566,0.726136364,0.124800638,-0.106280193,0,0,0,2,2.149599782,1.245237681,2.167221874,0.499010879,0.119318182,0.147727273,0.113636364,0.210227273,0.409090909,1.959090909,0.831818182,0.174242424,-0.101097179,-0.254010695,3.642045455,4,1.439144316,0.004003275,4.169354839,-0.126472657,92.63157895,0.419354839,111,104.5,102,119.5
15140,2016,0.4,0,0.2,1,0,0,0,0,0,0,0,1,0.547722558,0,0.447213595,0,0.2,0,0,0,0.8,0,0,0,0,0,4.2,5,1.788854382,0.000113729,3.5,0.2,10,0,35.5,34,33.5,37.5
15142,2010,0.5,0,0,1,0,0,0,0,0.5,0,0,1,0.707106781,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0.000318725,5,0,0.666666667,0,151,148,150,149
15142,2011,2,0,1,2,3,0,0,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,4,4,0,8.57E-05,5,-0.2,0.666666667,0,149,151,148,149
15142,2012,1,0.25,0.25,1.666666667,-0.5,0,-0.75,-0.166666667,0,0,0,2,2,0.5,0.5,0.577350269,0,0,0.25,0.25,0.5,0,0,0,-0.75,0,4.25,4.5,0.957427108,0.000239263,4,0.0625,1.333333333,1,149,149,151,154.5
15142,2013,0.333333333,0,0.166666667,1.5,-0.666666667,-1,-0.333333333,-0.1,0,0,0,1.5,0.816496581,0,0.40824829,0.707106781,0,0,0,0.166666667,0.833333333,0,0,-1,-0.333333333,0.666666667,4.833333333,5,0.40824829,0.00028509,4.25,0.137254902,0.666666667,-0.5,154.5,149,149,162
15142,2014,0.2,0.133333333,0.133333333,1.5,-0.4,0,-0.2,0,0,0,0,1.5,0.560611911,0.351865775,0.351865775,0.707106781,0.066666667,0,0.066666667,0.2,0.666666667,0,0,0,0.2,-0.2,4.4,5,1.121223821,0.000520598,4.833333333,-0.089655172,0.666666667,0,162,154.5,149,166
15142,2015,0.272727273,0.181818182,0,1.666666667,0.363636364,0.363636364,-1,0.111111111,0,0,0,2,0.467099366,0.404519917,0,0.577350269,0.090909091,0.090909091,0.090909091,0.363636364,0.363636364,0.363636364,0,0.363636364,0.818181818,-0.454545455,3.818181818,4,1.328019715,0.000282689,4.4,-0.132231405,7.333333333,10,166,162,154.5,172
15142,2016,1.2,0.3,0.95,1.5,3.4,0.65,0,-0.1,0,0,0,1.5,3.79195825,1.341640786,3.575869419,0.707106781,0,0.05,0.05,0.3,0.6,-1,-0.45,-0.45,-0.175,0.65,4.45,5,0.825577947,0.000454918,3.818181818,0.16547619,13.33333333,0.818181818,172,166,162,176
15143,2007,2,3,4,2,0,0,0,0,2,3,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0.001179245,5,0,0.027173913,0,119,113,111.5,120
15143,2008,1.4,0,0.4,1.75,-0.3,-1,-0.9,-0.125,1,0,0,2,1.673320053,0,0.547722558,0.5,0.2,0,0.2,0.6,0,0,0,0,0,-1,3.2,4,1.303840481,0.00265252,5,-0.36,0.108695652,3,120,119,113,120
15143,2009,2.0625,0.4375,1,1.5,0.473214286,0,1.5,-0.142857143,1,0,0,1.5,2.839454173,1.75,2.065591118,0.522232968,0,0,0.125,0.4375,0.4375,-1,0,-0.375,-0.270833333,0,4.3125,4,0.704154339,0.004423555,3.2,0.34765625,0.380434783,2.5,120,120,119,120
15143,2010,0.666666667,0.083333333,0.25,1.5,-0.676767677,-0.80952381,-0.75,0,0.5,0,0,1.5,0.778498944,0.288675135,0.452267017,0.534522484,0.166666667,0.083333333,0.083333333,0.25,0.416666667,0,0,-0.333333333,-0.428571429,-0.047619048,3.666666667,4,1.556997888,0.001912351,4.3125,-0.149758454,0.217391304,-0.428571429,120,120,120,121
15143,2011,1.55,0.4,0.6,1.714285714,1.325,3.8,1.4,0.142857143,1,0,0,2,1.960507522,1.127738831,1.373746515,0.560611911,0.05,0.075,0.2,0.4,0.275,-0.7,-0.1,1.4,0.6,-0.34,3.775,4,1.097491312,0.003427886,3.666666667,0.029545455,0.625,1.875,121,120,120,122
15143,2012,0.931506849,0.178082192,0.232876712,1.725,-0.399027839,-0.554794521,-0.611872146,0.00625,0,0,0,2,1.377686942,0.53599507,0.612838295,0.554122082,0.178082192,0.109589041,0.123287671,0.232876712,0.356164384,2.561643836,0.461187215,-0.383561644,-0.417808219,0.295143213,3.479452055,4,1.510239027,0.004366551,3.775,-0.078290846,1.059782609,0.695652174,122,121,120,127.5
15143,2013,1.170212766,0.170212766,0.29787234,1.714285714,0.256257822,-0.044189853,0.279098874,-0.00621118,1,0,0,2,1.590552064,0.521336122,0.827352134,0.458349249,0.223404255,0.223404255,0.159574468,0.20212766,0.191489362,0.254500818,1.03856383,0.294326241,-0.13204005,-0.462356792,2.914893617,3,1.449208716,0.004466407,3.479452055,-0.162254984,1.032608696,-0.025641026,127.5,122,121,133
