postal_code,Years,useful,funny,cool,Price,stars_1,stars_2,stars_3,stars_4,stars_5,stars,reviews_perc,prev_stars,stars_perc,Perc_Change_tminus1,Per_Change_t,Perc_Change_tplus1
15025,2013,1.0625,0.3125,0.25,2,0.1875,0.0625,0.125,0.375,0.25,3.4375,0.000760239,4.285714286,-0.197916667,-0.018181818,0,0
15025,2014,0.75,0.178571429,0.25,2,0.035714286,0.25,0.071428571,0.25,0.392857143,3.714285714,0.000971784,3.4375,0.080519481,0,0,0.055555556
15025,2015,0.588235294,0.264705882,0.323529412,2.3,0.176470588,0.058823529,0.176470588,0.205882353,0.382352941,3.558823529,0.000873766,3.714285714,-0.041855204,0,0.055555556,0.105263158
15025,2016,0.304347826,0.130434783,0.195652174,2.083333333,0.260869565,0.065217391,0.108695652,0.217391304,0.347826087,3.326086957,0.001046311,3.558823529,-0.065397054,0.055555556,0.105263158,0.055555556
15030,2012,0,0,0,2,0,0,0,0,1,5,5.98E-05,,0.503267974,,,
15030,2013,1,0,0,2,0,0,0,1,0,4,4.75E-05,5,-0.2,,,
15030,2014,0.75,0.25,0.25,2,0.25,0.25,0,0.25,0.25,3,0.000138826,4,-0.25,,,
15030,2015,0,0,0.5,2,0,0,0,0,1,5,5.14E-05,3,0.666666667,,,
15030,2016,0,0,0,2,0.5,0,0,0,0.5,3,4.55E-05,5,-0.4,,,
15031,2015,0.333333333,0,0.333333333,3,0.333333333,0,0,0.333333333,0.333333333,3.333333333,7.71E-05,,0.111111111,,,
15031,2016,0,0,0.5,3,0,0,1,0,0,3,4.55E-05,3.333333333,-0.1,,,
15034,2012,0,0,0,3,0,0,0,1,0,4,5.98E-05,,0.333333333,0,-0.067307692,-0.041237113
15034,2013,2.25,1.5,1.5,1.5,0,0,0,0.25,0.75,4.75,0.00019006,4,0.1875,-0.067307692,-0.041237113,0.075268817
15034,2014,0.5,0,0,2,0.25,0,0.25,0.125,0.375,3.375,0.000277652,4.75,-0.289473684,-0.041237113,0.075268817,0.03
15034,2015,1.0625,0.5625,0.4375,2.25,0.25,0.0625,0.0625,0.0625,0.5625,3.625,0.000411184,3.375,0.074074074,0.075268817,0.03,0.077669903
15034,2016,0.210526316,0,0,1.714285714,0.368421053,0.210526316,0.052631579,0.157894737,0.210526316,2.631578947,0.000432172,3.625,-0.274047187,0.03,0.077669903,0.045045045
15034,2017,0,0,0,1,0,0,0,0,1,5,0.00040032,2.631578947,0.9,0.077669903,0.045045045,-1
15035,2011,1,0,0,2,0,0,1,0,0,3,8.57E-05,,-0.4,-0.020408163,-0.020833333,-0.042553191
15035,2012,0,0,0,2,0,0,0,0,1,5,5.98E-05,3,0.666666667,-0.020833333,-0.042553191,-0.022222222
15035,2013,0.666666667,0,0.333333333,1.5,0,0,0,0.333333333,0.666666667,4.666666667,0.000142545,5,-0.066666667,-0.042553191,-0.022222222,0.022727273
15035,2014,1,0,0,1.5,0,0,0,0,1,5,6.94E-05,4.666666667,0.071428571,-0.022222222,0.022727273,0.044444444
15035,2015,0.583333333,0.25,0.25,1.6,0,0.166666667,0.166666667,0.25,0.416666667,3.916666667,0.000308388,5,-0.216666667,0.022727273,0.044444444,0.053191489
15035,2016,0.75,0.75,0.75,1.333333333,0,0,0,0,1,5,9.10E-05,3.916666667,0.276595745,0.044444444,0.053191489,0.02020202
15035,2017,0,0,0,2,1,0,0,0,0,1,0.00040032,5,-0.8,0.053191489,0.02020202,-1
15037,2009,1,0,0,,0,0,1,0,0,3,0.000276472,,2,0,0,0
15037,2011,1,0,0,,0,0,0,0,1,5,8.57E-05,,0.666666667,0,0.013157895,-0.012987013
15037,2012,2,0.5,0.75,2,0,0.25,0,0.5,0.25,3.75,0.000239263,5,-0.25,0.013157895,-0.012987013,0.026315789
15037,2013,1.266666667,0.2,0.133333333,1.8,0,0.133333333,0.133333333,0.333333333,0.4,4,0.000712725,3.75,0.066666667,-0.012987013,0.026315789,0.012820513
15037,2014,0.291666667,0.125,0.041666667,1.714285714,0.166666667,0,0.041666667,0.333333333,0.458333333,3.916666667,0.000832957,4,-0.020833333,0.026315789,0.012820513,0.037974684
15037,2015,0.617647059,0.029411765,0.058823529,1.666666667,0.176470588,0,0.058823529,0.176470588,0.588235294,4,0.000873766,3.916666667,0.021276596,0.012820513,0.037974684,0.036585366
15037,2016,0.304347826,0.014492754,0.115942029,1.769230769,0.15942029,0.101449275,0.086956522,0.289855072,0.362318841,3.594202899,0.001569466,4,-0.101449275,0.037974684,0.036585366,0.076470588
15037,2017,0.666666667,0.333333333,0.333333333,1.5,0.333333333,0,0,0.333333333,0.333333333,3.333333333,0.001200961,3.594202899,-0.072580645,0.036585366,0.076470588,-1
15038,2011,0,0,0,,0,0,0,1,0,4,8.57E-05,,0.2,,,
15038,2012,2,0,1.5,,0,0,0,0,1,5,0.000119632,4,0.25,,,
15038,2014,1.25,0,0,,0,0,0.25,0.25,0.5,4.25,0.000138826,,-0.15,,,
15038,2015,0,0,0,,0,0,0,0.5,0.5,4.5,5.14E-05,4.25,0.058823529,,,
15038,2016,0.1,0,0,,0,0,0,0.3,0.7,4.7,0.000227459,4.5,0.044444444,,,
15044,2006,1.5,0,0,1,0,0,0,1,0,4,0.008733624,,-0.14893617,0.035897436,0.024752475,0.043478261
15044,2007,2,1,0,1,0,0,0,1,0,4,0.001179245,4,0,0.024752475,0.043478261,0
15044,2008,3.25,0,1,1.666666667,0,0,0.25,0.75,0,3.75,0.002122016,4,-0.0625,0.043478261,0,0.013888889
15044,2009,2.75,1.083333333,1.166666667,1.6,0,0,0.166666667,0.416666667,0.416666667,4.25,0.003317667,3.75,0.133333333,0,0.013888889,0.00913242
15044,2010,1.769230769,0.230769231,0.384615385,1.833333333,0.153846154,0.076923077,0.153846154,0.538461538,0.076923077,3.307692308,0.002071713,4.25,-0.221719457,0.013888889,0.00913242,0.013574661
15044,2011,1.323529412,0.294117647,0.382352941,1.818181818,0.088235294,0.176470588,0.117647059,0.235294118,0.382352941,3.647058824,0.002913703,3.307692308,0.102599179,0.00913242,0.013574661,0.008928571
15044,2012,0.615384615,0.096153846,0.096153846,1.722222222,0.173076923,0.057692308,0.230769231,0.25,0.288461538,3.423076923,0.00311042,3.647058824,-0.061414392,0.013574661,0.008928571,0.030973451
15044,2013,0.747368421,0.105263158,0.094736842,1.757575758,0.105263158,0.073684211,0.221052632,0.263157895,0.336842105,3.652631579,0.004513922,3.423076923,0.067060911,0.008928571,0.030973451,0.055793991
15044,2014,0.784615385,0.184615385,0.423076923,1.842105263,0.1,0.069230769,0.146153846,0.284615385,0.4,3.815384615,0.004511852,3.652631579,0.044557748,0.030973451,0.055793991,0.040650407
15044,2015,0.682539683,0.17989418,0.264550265,1.909090909,0.195767196,0.084656085,0.137566138,0.19047619,0.391534392,3.497354497,0.004857113,3.815384615,-0.083354668,0.055793991,0.040650407,0.05078125
15044,2016,0.426086957,0.117391304,0.295652174,1.891304348,0.152173913,0.069565217,0.12173913,0.213043478,0.443478261,3.726086957,0.005231553,3.497354497,0.065401565,0.040650407,0.05078125,0.037174721
15044,2017,0.125,0,0.0625,2.1,0.125,0.125,0.1875,0.25,0.3125,3.5,0.006405124,3.726086957,-0.060676779,0.05078125,0.037174721,-1
15045,2011,1,0,0,3,0,0,0,0,1,5,8.57E-05,,0.428571429,-0.073170732,0,-0.039473684
15045,2013,1,0,0,2.5,0,0,0,0,1,5,9.50E-05,,0,-0.039473684,-0.01369863,0.055555556
15045,2014,3,0,0,2,0,0,0,0,1,5,3.47E-05,5,0,-0.01369863,0.055555556,0
15045,2015,0.285714286,0,0,2,0.142857143,0.142857143,0.142857143,0,0.571428571,3.714285714,0.000179893,5,-0.257142857,0.055555556,0,0.039473684
15045,2016,0.4,0,0,1.75,0.1,0,0.2,0.1,0.6,4.1,0.000227459,3.714285714,0.103846154,0,0.039473684,0.063291139
15046,2015,0.75,0.25,0.25,,0.25,0,0,0.25,0.5,3.75,0.000102796,,-0.085365854,0.02173913,0.053191489,0.101010101
15046,2016,0,0,0,,0,0,1,0,0,3,2.27E-05,3.75,-0.2,0.053191489,0.101010101,0.041284404
15049,2014,0.333333333,0,0,2,0,0,0,0,1,5,0.00010412,,0.666666667,,,
15049,2015,0,0,0,2,0,0,0.5,0,0.5,4,5.14E-05,5,-0.2,,,
15051,2014,3,0,0,2,0,1,0,0,0,2,3.47E-05,,-0.5,,,
15051,2015,0,0,0,2,0,0,0,0,1,5,5.14E-05,2,1.5,,,
15051,2016,0,0,0,2,0,0,0,0,1,5,2.27E-05,5,0,,,
15051,2017,0,0,0,2,0,0,1,0,0,3,0.00040032,5,-0.4,,,
15055,2015,0.5,0.166666667,0,1,0,0,0.166666667,0.166666667,0.666666667,4.5,0.000154194,,0.5,0.065,0.023474178,0.027522936
15055,2016,0,0,0,1,0,0,0,0,1,5,4.55E-05,4.5,0.111111111,0.023474178,0.027522936,0.013392857
15056,2007,0,0.333333333,0.333333333,1,0.333333333,0,0,0,0.666666667,3.666666667,0.003537736,,-0.266666667,-0.008403361,0.050847458,0
15056,2008,0,0,0,1,0,0,1,0,0,3,0.000530504,3.666666667,-0.181818182,0.050847458,0,0.064516129
15056,2009,0.666666667,0.333333333,0.333333333,1,0,0,0.333333333,0.333333333,0.333333333,4,0.000829417,3,0.333333333,0,0.064516129,0
15056,2010,1,0,0,1,0,0,0,1,0,4,0.000159363,4,0,0.064516129,0,0.015151515
15056,2011,1,0,0,1,0,0.333333333,0.166666667,0,0.5,3.666666667,0.000514183,4,-0.083333333,0,0.015151515,-0.052238806
15056,2012,0.454545455,0.272727273,0.090909091,1,0.090909091,0,0.272727273,0.545454545,0.090909091,3.545454545,0.000657973,3.666666667,-0.033057851,0.015151515,-0.052238806,0.015748031
15056,2013,0.8,0.1,0.5,1.5,0,0.2,0.1,0.3,0.4,3.9,0.00047515,3.545454545,0.1,-0.052238806,0.015748031,0.007751938
15056,2014,0.827586207,0.103448276,0.068965517,1.571428571,0.206896552,0.137931034,0.103448276,0.275862069,0.275862069,3.275862069,0.00100649,3.9,-0.160035367,0.015748031,0.007751938,0.046153846
15056,2015,0.265306122,0.081632653,0.142857143,1.714285714,0.142857143,0.163265306,0.06122449,0.326530612,0.306122449,3.489795918,0.001259252,3.275862069,0.065306122,0.007751938,0.046153846,0.117647059
15056,2016,0.441176471,0.205882353,0.264705882,1.571428571,0.205882353,0.088235294,0.088235294,0.264705882,0.352941176,3.470588235,0.00077336,3.489795918,-0.005503956,0.046153846,0.117647059,0.006578947
15056,2017,0,0,0,2,0,0,0,0.5,0.5,4.5,0.000800641,3.470588235,0.296610169,0.117647059,0.006578947,-1
15057,2011,3.5,0,1,2,0,0,0,0.5,0.5,4.5,0.000171394,,0,0.065934066,0,0.041237113
15057,2012,2,0,0,2,0,0,0,1,0,4,5.98E-05,4.5,-0.111111111,0,0.041237113,0.00990099
15057,2013,1,0.5,1,2,0,0,0,1,0,4,9.50E-05,4,0,0.041237113,0.00990099,0.06372549
15057,2014,1,0.666666667,1.333333333,2,0,0,0.666666667,0,0.333333333,3.666666667,0.00010412,4,-0.083333333,0.00990099,0.06372549,0.036866359
15057,2015,0,0,0,2,0,0.25,0,0.25,0.5,4,0.000102796,3.666666667,0.090909091,0.06372549,0.036866359,0.062222222
15057,2016,0,0,0,2,0.142857143,0.285714286,0.285714286,0.142857143,0.142857143,2.857142857,0.000159221,4,-0.285714286,0.036866359,0.062222222,0.037656904
15063,2010,4,4,4,,0,0,0,0,1,5,0.000159363,,0.75,-0.041958042,0.02919708,0.021276596
15063,2011,1.5,0.833333333,0.5,2.333333333,0.166666667,0,0,0.333333333,0.5,4,0.000514183,5,-0.2,0.02919708,0.021276596,0.013888889
15063,2012,2.25,0,1,1.666666667,0,0,0,0.5,0.5,4.5,0.000239263,4,0.125,0.021276596,0.013888889,0
15063,2013,1,0.333333333,0.222222222,2.333333333,0.333333333,0,0.333333333,0,0.333333333,3,0.000427635,4.5,-0.333333333,0.013888889,0,0.02739726
15063,2014,0.777777778,0.111111111,0.444444444,2.25,0.166666667,0.055555556,0.055555556,0.222222222,0.5,3.833333333,0.000624718,3,0.277777778,0,0.02739726,0.053333333
15063,2015,0.75,0.09375,0.40625,2.125,0.125,0.0625,0.03125,0.28125,0.5,3.96875,0.000822368,3.833333333,0.035326087,0.02739726,0.053333333,0.012658228
15063,2016,1.045454545,0.636363636,1.022727273,2.125,0.227272727,0.022727273,0.113636364,0.204545455,0.431818182,3.590909091,0.001000819,3.96875,-0.095204009,0.053333333,0.012658228,0.0375
15067,2007,1.5,1,2,,0,0,0,0,1,5,0.002358491,,0.392405063,-0.00877193,-0.008849558,0.017857143
15067,2010,1,0,0,,0,0,0,0,1,5,0.000159363,,0,0.061403509,0.024793388,0.040322581
15067,2011,1.333333333,0.666666667,1,,0,0,0,0.333333333,0.666666667,4.666666667,0.000257091,5,-0.066666667,0.024793388,0.040322581,0.03875969
15067,2012,4,2.5,3.5,,0,0,0,0.5,0.5,4.5,0.000119632,4.666666667,-0.035714286,0.040322581,0.03875969,0
15067,2013,1,0,0,,0,0,0,0,1,5,4.75E-05,4.5,0.111111111,0.03875969,0,0.007462687
15067,2014,0,0,0,,0,0,0,0,1,5,3.47E-05,5,0,0,0.007462687,0.022222222
15067,2015,0,0,0,,0,0,0,0,1,5,5.14E-05,5,0,0.007462687,0.022222222,-0.050724638
15067,2016,0,0,0.166666667,,0,0,0.5,0.166666667,0.333333333,3.833333333,0.000136475,5,-0.233333333,0.022222222,-0.050724638,0.007633588
15068,2008,2,0,2,3,0,0,0,0,1,5,0.000530504,,0.304347826,0.025,0,-0.030487805
15068,2009,1.285714286,0,0.428571429,2.2,0,0,0.142857143,0.571428571,0.285714286,4.142857143,0.001935306,5,-0.171428571,0,-0.030487805,0.031446541
15068,2010,1,0,0.2,2,0,0,0.2,0.4,0.4,4.2,0.000796813,4.142857143,0.013793103,-0.030487805,0.031446541,0
15068,2011,0.76,0.08,0.04,1.933333333,0.04,0.04,0.12,0.36,0.44,4.12,0.002142429,4.2,-0.019047619,0.031446541,0,0.012195122
15068,2012,0.755555556,0.266666667,0.266666667,1.833333333,0.133333333,0.022222222,0.088888889,0.311111111,0.444444444,3.911111111,0.00269171,4.12,-0.050701187,0,0.012195122,0.036144578
15068,2013,0.65,0.1875,0.175,1.896551724,0.1375,0.0625,0.05,0.275,0.475,3.8875,0.003801197,3.911111111,-0.006036932,0.012195122,0.036144578,0.023255814
15068,2014,0.491803279,0.163934426,0.18852459,1.976190476,0.073770492,0.163934426,0.06557377,0.147540984,0.549180328,3.93442623,0.0042342,3.8875,0.012071056,0.036144578,0.023255814,0.022727273
15068,2015,0.409090909,0.164772727,0.198863636,1.979591837,0.159090909,0.102272727,0.0625,0.170454545,0.505681818,3.761363636,0.004523026,3.93442623,-0.043986742,0.023255814,0.022727273,0.055555556
15068,2016,0.202020202,0.065656566,0.116161616,1.921568627,0.166666667,0.070707071,0.075757576,0.176767677,0.51010101,3.792929293,0.004503685,3.761363636,0.008392078,0.022727273,0.055555556,0.026315789
15068,2017,0.266666667,0.066666667,0.133333333,1.777777778,0,0.066666667,0.266666667,0.066666667,0.6,4.2,0.006004804,3.792929293,0.107323569,0.055555556,0.026315789,-1
15071,2007,0,0,0,3,0,0,1,0,0,3,0.001179245,,-0.285714286,0.033707865,0.038043478,-0.020942408
15071,2008,3,0,0,,0,0,0,1,0,4,0.000530504,3,0.333333333,0.038043478,-0.020942408,0.005347594
15071,2011,1.0625,0.3125,0.625,2,0,0.25,0.3125,0.25,0.1875,3.375,0.001371154,,-0.15625,0.031914894,0.015463918,-0.015228426
15071,2012,1.25,0.3125,0.1875,1.857142857,0.125,0.1875,0.0625,0.0625,0.5625,3.75,0.000957052,3.375,0.111111111,0.015463918,-0.015228426,0.046391753
15071,2013,0.647058824,0.235294118,0.058823529,1.555555556,0.235294118,0.117647059,0,0.294117647,0.352941176,3.411764706,0.000807754,3.75,-0.090196078,-0.015228426,0.046391753,0.039408867
15071,2014,0.659090909,0.363636364,0.340909091,1.785714286,0.159090909,0.045454545,0.136363636,0.272727273,0.386363636,3.681818182,0.001527088,3.411764706,0.079153605,0.046391753,0.039408867,0.061611374
15071,2015,0.881355932,0.169491525,0.338983051,1.875,0.101694915,0.06779661,0.101694915,0.237288136,0.491525424,3.949152542,0.001516242,3.681818182,0.072609332,0.039408867,0.061611374,0.066964286
15071,2016,0.508474576,0.084745763,0.322033898,1.823529412,0.118644068,0.033898305,0.06779661,0.254237288,0.525423729,4.033898305,0.001342007,3.949152542,0.021459227,0.061611374,0.066964286,0.025104603
15071,2017,0,0,0,2,0,0,0.5,0.5,0,3.5,0.000800641,4.033898305,-0.132352941,0.066964286,0.025104603,-1
15075,2012,1,0,1,,0,0,0,0,1,5,5.98E-05,,0.428571429,,,
15075,2013,0,0,0,,0,0,0,0,1,5,4.75E-05,5,0,,,
15075,2015,0,0,0,,0,0,0,0,1,5,7.71E-05,,0,,,
15075,2016,0,0,0,,0,0.2,0,0,0.8,4.4,0.000113729,5,-0.12,,,
15076,2011,1,0,0,,0,0,0,0,1,5,8.57E-05,,0.136363636,,,
15076,2012,0.333333333,0.333333333,0,,0,0,0,0.333333333,0.666666667,4.666666667,0.000179447,5,-0.066666667,,,
15076,2013,0,0,0,,0,0,0,1,0,4,4.75E-05,4.666666667,-0.142857143,,,
15076,2014,0,0,0,,0,0,0,0.25,0.75,4.75,0.000138826,4,0.1875,,,
15076,2015,0.142857143,0,0,,0,0.142857143,0,0.142857143,0.714285714,4.428571429,0.000179893,4.75,-0.067669173,,,
15076,2016,0,0,0,,0.125,0,0,0,0.875,4.5,0.000181967,4.428571429,0.016129032,,,
15085,2011,0.5,0,0,1,0,0.25,0.25,0.5,0,3.25,0.000342789,,-0.277777778,0.042553191,0.020408163,0
15085,2012,0.714285714,0.142857143,0.142857143,1.25,0,0,0.285714286,0.285714286,0.428571429,4.142857143,0.00041871,3.25,0.274725275,0.020408163,0,0.04
15085,2013,0.5,0,0,1.333333333,0.25,0,0,0.25,0.5,3.75,0.00019006,4.142857143,-0.094827586,0,0.04,0.009615385
15085,2014,1.142857143,0,0.142857143,1.25,0.428571429,0,0.142857143,0,0.428571429,3,0.000242946,3.75,-0.2,0.04,0.009615385,0.004761905
15085,2015,0.32,0.12,0.24,1.571428571,0.28,0.16,0.04,0.12,0.4,3.2,0.000642475,3,0.066666667,0.009615385,0.004761905,0.071090047
15085,2016,1.404761905,0.523809524,1.023809524,1.666666667,0.166666667,0.095238095,0.119047619,0.214285714,0.404761905,3.595238095,0.000955327,3.2,0.123511905,0.004761905,0.071090047,0.013274336
15085,2017,0,0,0,1.75,0.222222222,0,0.111111111,0.222222222,0.444444444,3.666666667,0.003602882,3.595238095,0.01986755,0.071090047,0.013274336,-1
15086,2013,8,2,5,3,0,0,0,0,1,5,4.75E-05,,0.363636364,,,
15086,2015,3,2,2.5,3,0,0,1,0,0,3,5.14E-05,,-0.4,,,
15088,2013,2,0,1,2,0,0,0,0,1,5,4.75E-05,,0.666666667,,,
15088,2014,3,0,0,2,0,0,0,0,1,5,3.47E-05,5,0,,,
15088,2015,1,0,2,2,0,0,0,0,1,5,2.57E-05,5,0,,,
15088,2016,0,0,0,2,0,0,0,1,0,4,2.27E-05,5,-0.2,,,
15090,2006,0,0,0,2,0,0,0,1,0,4,0.004366812,,0,0.048076923,0,0.050458716
15090,2007,3.181818182,0.909090909,1.363636364,1.888888889,0,0,0.181818182,0.363636364,0.454545455,4.272727273,0.012971698,4,0.068181818,0,0.050458716,-0.013100437
15090,2008,1.666666667,1,0.833333333,1.75,0.083333333,0,0.166666667,0.25,0.5,4.083333333,0.006366048,4.272727273,-0.044326241,0.050458716,-0.013100437,0.004424779
15090,2009,1,0.2,0.28,1.625,0.04,0.16,0.16,0.4,0.24,3.64,0.006911805,4.083333333,-0.108571429,-0.013100437,0.004424779,0.030837004
15090,2010,1.44,0.3,0.26,1.814814815,0.12,0.06,0.14,0.38,0.3,3.68,0.007968127,3.64,0.010989011,0.004424779,0.030837004,0.017094017
15090,2011,1.41025641,0.487179487,0.358974359,1.807017544,0.11965812,0.102564103,0.188034188,0.307692308,0.282051282,3.52991453,0.010026566,3.68,-0.040784095,0.030837004,0.017094017,0
15090,2012,1.18627451,0.343137255,0.348039216,1.793478261,0.083333333,0.098039216,0.132352941,0.303921569,0.382352941,3.803921569,0.012202417,3.52991453,0.07762427,0.017094017,0,0.046218487
15090,2013,0.87755102,0.244897959,0.326530612,1.853448276,0.149659864,0.074829932,0.129251701,0.299319728,0.346938776,3.619047619,0.0139694,3.803921569,-0.048600884,0,0.046218487,0.048192771
15090,2014,0.754672897,0.179906542,0.247663551,1.833333333,0.151869159,0.123831776,0.151869159,0.196261682,0.376168224,3.521028037,0.014854406,3.619047619,-0.027084358,0.046218487,0.048192771,0.045977011
15090,2015,0.662092624,0.200686106,0.245283019,1.75625,0.19897084,0.097770154,0.116638079,0.212692967,0.373927959,3.46483705,0.014982525,3.521028037,-0.015958688,0.048192771,0.045977011,0.047619048
15090,2016,0.657381616,0.227019499,0.486072423,1.805882353,0.151810585,0.101671309,0.111420613,0.190807799,0.444289694,3.674094708,0.016331544,3.46483705,0.060394661,0.045977011,0.047619048,0.031468531
15090,2017,0.5,0.065217391,0.413043478,1.909090909,0.195652174,0.130434783,0.130434783,0.239130435,0.304347826,3.326086957,0.018414732,3.674094708,-0.09471932,0.047619048,0.031468531,-1
15091,2010,3.5,4,3,2,0,0,0,0.5,0.5,4.5,0.000318725,,0.352941176,,,
15091,2011,0,0,0,2,1,0,0,0,0,1,8.57E-05,4.5,-0.777777778,,,
15091,2012,2,0,1,2,0,0,0.5,0,0.5,4,0.000119632,1,3,,,
15091,2013,2,0.666666667,1,2,0,0,0,1,0,4,0.000142545,4,0,,,
15091,2014,0.5,0.5,0,2,0.5,0,0,0.5,0,2.5,6.94E-05,4,-0.375,,,
15091,2015,0,0,0,2,0,0.5,0,0.5,0,3,5.14E-05,2.5,0.2,,,
15091,2016,0,0.333333333,0,2,0.333333333,0,0,0.333333333,0.333333333,3.333333333,6.82E-05,3,0.111111111,,,
15101,2007,3,3,3,,0,0,0,1,0,4,0.001179245,,0.2,0.010309278,0.051020408,-0.009708738
15101,2008,1.5,0,1.5,1,0,0,0.5,0.5,0,3.5,0.001061008,4,-0.125,0.051020408,-0.009708738,-0.009803922
15101,2009,2.714285714,0,0.714285714,2,0,0,0.285714286,0.142857143,0.571428571,4.285714286,0.001935306,3.5,0.224489796,-0.009708738,-0.009803922,0.04950495
15101,2010,1.111111111,0,0.111111111,2,0.333333333,0,0.111111111,0.333333333,0.222222222,3.111111111,0.001434263,4.285714286,-0.274074074,-0.009803922,0.04950495,0.018867925
15101,2011,1.642857143,0.392857143,0.464285714,1.692307692,0.107142857,0.107142857,0.178571429,0.321428571,0.285714286,3.571428571,0.00239952,3.111111111,0.147959184,0.04950495,0.018867925,0
15101,2012,0.924242424,0.348484848,0.348484848,1.666666667,0.060606061,0.090909091,0.060606061,0.424242424,0.363636364,3.939393939,0.003947841,3.571428571,0.103030303,0.018867925,0,0.041666667
15101,2013,1.170212766,0.265957447,0.510638298,1.666666667,0.170212766,0.042553191,0.117021277,0.265957447,0.404255319,3.691489362,0.004466407,3.939393939,-0.062929624,0,0.041666667,0.057777778
15101,2014,0.798507463,0.156716418,0.291044776,1.827586207,0.126865672,0.141791045,0.067164179,0.246268657,0.417910448,3.686567164,0.004650679,3.691489362,-0.001333391,0.041666667,0.057777778,0.033613445
15101,2015,0.564655172,0.081896552,0.13362069,1.743589744,0.107758621,0.107758621,0.120689655,0.237068966,0.426724138,3.767241379,0.005962171,3.686567164,0.021883289,0.057777778,0.033613445,0.052845528
15101,2016,0.443548387,0.096774194,0.237903226,1.847826087,0.120967742,0.076612903,0.100806452,0.209677419,0.491935484,3.875,0.005640979,3.767241379,0.028604119,0.033613445,0.052845528,0.042471042
15101,2017,0.5,0.125,0.25,2,0.375,0,0,0.25,0.375,3.25,0.003202562,3.875,-0.161290323,0.052845528,0.042471042,-1
15102,2007,0.5,0,1,2,0,0,0,0.5,0.5,4.5,0.002358491,,0.384615385,0.033707865,0.02173913,0
15102,2008,0,0,0.5,2,0,0,0,1,0,4,0.001061008,4.5,-0.111111111,0.02173913,0,0.010638298
15102,2009,1.444444444,0.444444444,0.555555556,1.777777778,0.333333333,0,0,0.111111111,0.555555556,3.555555556,0.00248825,4,-0.111111111,0,0.010638298,0.042105263
15102,2010,1.931034483,0.931034483,0.448275862,1.615384615,0.137931034,0.206896552,0,0.24137931,0.413793103,3.586206897,0.004621514,3.555555556,0.00862069,0.010638298,0.042105263,0
15102,2011,0.80952381,0.317460317,0.285714286,1.8,0.142857143,0.063492063,0.095238095,0.285714286,0.412698413,3.761904762,0.00539892,3.586206897,0.048992674,0.042105263,0,-0.01010101
15102,2012,2.324324324,1.306306306,1.486486486,1.790697674,0.117117117,0.153153153,0.153153153,0.252252252,0.324324324,3.513513514,0.00663955,3.761904762,-0.066028053,0,-0.01010101,0.045918367
15102,2013,0.955974843,0.522012579,0.471698113,1.779661017,0.163522013,0.062893082,0.100628931,0.301886792,0.371069182,3.65408805,0.00755488,3.513513514,0.040009676,-0.01010101,0.045918367,0.053658537
15102,2014,0.807017544,0.198830409,0.251461988,1.728813559,0.16374269,0.14619883,0.134502924,0.192982456,0.362573099,3.444444444,0.005934821,3.65408805,-0.057372347,0.045918367,0.053658537,0.037037037
15102,2015,0.659638554,0.195783133,0.277108434,1.755813953,0.165662651,0.078313253,0.087349398,0.237951807,0.430722892,3.689759036,0.008532072,3.444444444,0.071220365,0.053658537,0.037037037,0.075892857
15102,2016,0.504021448,0.109919571,0.294906166,1.806451613,0.1769437,0.08847185,0.101876676,0.171581769,0.461126005,3.651474531,0.008484214,3.689759036,-0.010375882,0.037037037,0.075892857,0.024896266
15102,2017,0.055555556,0,0,1.642857143,0.111111111,0.055555556,0,0.222222222,0.611111111,4.166666667,0.007205765,3.651474531,0.141091532,0.075892857,0.024896266,-1
15104,2010,4,0.5,1.5,1.5,0,0,0,0,1,5,0.000318725,,0.2,-0.032258065,0.066666667,-0.0625
15104,2011,2,0.5,0.5,1.5,0,0,0,0,1,5,0.000171394,5,0,0.066666667,-0.0625,0
15104,2012,2,0,0,2.5,0,0,0,0.4,0.6,4.6,0.000299079,5,-0.08,-0.0625,0,0
15104,2013,0.8,0,0.3,2,0.1,0,0.1,0.4,0.4,4,0.00047515,4.6,-0.130434783,0,0,0.033333333
15104,2014,1.633333333,0.466666667,1.1,2,0.066666667,0.033333333,0.066666667,0.166666667,0.666666667,4.333333333,0.001041197,4,0.083333333,0,0.033333333,0.064516129
15104,2015,0.653061224,0.224489796,0.693877551,2,0.040816327,0.020408163,0.040816327,0.244897959,0.653061224,4.448979592,0.001259252,4.333333333,0.026687598,0.033333333,0.064516129,0
15104,2016,0.788461538,0.192307692,0.942307692,2,0.115384615,0,0.038461538,0.096153846,0.75,4.365384615,0.001182786,4.448979592,-0.018789697,0.064516129,0,0.106060606
15104,2017,0,0,0.333333333,2,0,0,0,0.333333333,0.666666667,4.666666667,0.001200961,4.365384615,0.069016153,0,0.106060606,-1
15105,2015,9,2,4,2,0,0,1,0,0,3,2.57E-05,,-0.357142857,,,
15105,2016,0,0,0.2,2,0.2,0,0.2,0.2,0.4,3.6,0.000113729,3,0.2,,,
15105,2017,0,0,0,2,0,0,1,0,0,3,0.00040032,3.6,-0.166666667,,,
15106,2006,0,0,0,2,0,0,0,0,1,5,0.004366812,,0.666666667,0.057971014,0.02739726,0.013333333
15106,2007,1.25,0.5,0.75,1.333333333,0,0,0.25,0.5,0.25,4,0.004716981,5,-0.2,0.02739726,0.013333333,0
